rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
4,16,00:50:45,91374,3,1,16,clear,0.0,0,1.0,4,-0.8707317073170733,1.5856770833333336,,,3,98.8,202.05,8,147.5,670.93,3,13,1076,30
4,17,00:50:47,91417,3,1,15,clear,0.0,0,1.0,5,-0.9597560975609756,-1.223854166666667,,,4,91.4,777.18,8,139.8,280.78,3,13,1076,30
4,18,00:50:48,91443,3,1,16,drop,0.0,0,2.0,7,0.8439024390243901,0.5350000000000001,,,5,100.5,237.3,8,116.9,751.61,3,13,1076,30
4,19,00:50:48,91466,3,1,15,net shot,0.0,1,2.0,2,1.3146341463414637,-0.1779166666666668,,,8,213.0,624.65,8,128.4,265.7,3,13,1076,30
4,20,00:50:49,91496,3,1,16,lob,0.0,1,1.0,9,0.4585365853658535,1.5531770833333336,,,2,259.8,380.41,8,197.8,640.94,3,13,1076,30
4,21,00:50:51,91558,3,1,15,smash,0.0,0,2.0,5,-0.8987804878048781,-1.10078125,,,9,172.0,766.55,8,156.2,278.13,3,13,1076,30
4,22,00:50:52,91571,3,1,16,defensive shot,0.0,0,2.0,2,-1.0560975609756096,0.4624479166666664,,,8,128.6,293.31,8,170.9,751.36,3,13,1076,30
4,23,00:50:53,91600,3,1,15,lob,0.0,0,1.0,3,-1.1097560975609757,-1.466875,,,8,117.1,620.71,8,143.8,345.51,3,13,1076,30
4,24,00:50:54,91636,3,1,16,drop,0.0,0,2.0,1,1.2304878048780483,0.34953125,,,9,105.7,201.98,8,155.1,659.75,3,13,1076,30
4,25,00:50:55,91665,3,1,15,net shot,0.0,1,2.0,2,1.1853658536585363,-0.1986979166666665,,,8,247.2,625.95,8,143.9,234.25,3,13,1076,30
4,26,00:50:56,91695,3,1,16,lob,0.0,1,1.0,9,0.8780487804878049,1.5703645833333333,,,7,244.5,418.8,8,221.8,627.58,3,13,1076,30
4,27,00:50:58,91763,3,1,15,smash,0.0,0,2.0,6,1.257317073170732,-1.0553645833333334,,,9,236.3,774.27,8,161.3,293.03,3,13,1076,30
4,28,00:50:59,91778,3,1,16,defensive shot,0.0,1,2.0,1,1.2682926829268293,0.6510937499999999,,,8,173.2,280.49,8,222.9,729.29,3,13,1076,30
4,29,00:51:00,91803,3,1,15,net shot,0.0,1,2.0,2,1.3719512195121952,-0.3844270833333333,,,8,246.3,640.67,8,182.6,282.91,3,13,1076,30
4,30,00:51:00,91827,3,1,16,net shot,0.0,1,2.0,2,1.315853658536585,-0.0945312499999998,,,6,258.3,362.72,8,205.4,653.82,3,13,1076,30
5,1,00:51:36,92897,4,1,15,short service,0.0,0,2.0,7,0.3695121951219514,-0.5176041666666666,,,8,157.8,618.97,8,214.9,319.21,3,13,1077,5
5,2,00:51:36,92909,4,1,16,net shot,0.0,1,2.0,2,-1.1646341463414631,0.2740625,,,7,177.3,381.07,8,169.4,652.6,3,13,1077,5
5,3,00:51:37,92936,4,1,15,lob,0.0,0,1.0,3,-1.095121951219512,-1.526354166666667,,,7,106.4,564.0,7,152.7,381.26,3,13,1077,5
5,4,00:51:39,92995,4,1,16,clear,0.0,0,1.0,5,1.0963414634146338,1.345625,,,3,92.4,176.74,8,155.0,705.59,3,13,1077,5
5,5,00:51:40,93023,4,1,15,smash,1.0,0,2.0,6,1.5231707317073169,-1.20578125,,,8,229.6,747.51,8,147.4,278.21,3,13,1077,5
6,1,00:52:02,93669,5,1,15,short service,0.0,0,2.0,7,-0.5817073170731708,-0.5028125000000001,,,8,185.0,662.39,8,124.8,275.89,3,13,1078,27
6,2,00:52:03,93701,5,1,16,push/rush,0.0,1,1.0,6,-1.1182926829268294,1.501666666666667,,,7,109.1,366.16,8,151.0,636.84,3,13,1078,27
6,3,00:52:04,93732,5,1,15,drive,0.0,0,1.0,5,-1.1487804878048782,-0.9025,,,9,115.7,777.07,8,128.6,327.04,3,13,1078,27
6,4,00:52:05,93750,5,1,16,drive,0.0,0,2.0,8,0.3475609756097561,0.9433854166666666,,,5,96.6,315.44,8,130.2,724.78,3,13,1078,27
6,5,00:52:05,93762,5,1,15,defensive shot,0.0,1,1.0,9,-0.671951219512195,-1.5131770833333331,,,8,152.6,679.1,8,110.3,310.52,3,13,1078,27
6,6,00:52:06,93796,5,1,16,drop,0.0,0,2.0,7,-0.6597560975609755,0.4874479166666668,,,8,140.5,209.94,8,152.9,675.01,3,13,1078,27
6,7,00:52:07,93817,5,1,15,net shot,0.0,0,2.0,2,1.1902439024390246,-0.3393750000000001,,,8,133.3,609.99,8,152.3,231.5,3,13,1078,27
6,8,00:52:07,93839,5,1,16,lob,0.0,1,1.0,5,1.2451219512195124,1.434791666666667,,,8,228.2,362.97,8,162.9,658.3,3,13,1078,27
6,9,00:52:09,93876,5,1,15,clear,1.0,0,1.0,3,-0.9317073170731708,-1.408958333333333,,,8,211.2,742.79,8,195.4,304.96,3,13,1078,27
6,10,00:52:10,93910,5,1,16,smash,0.0,0,2.0,6,-1.2573170731707315,1.01359375,,,8,124.2,221.0,8,172.4,706.8,3,13,1078,27
6,11,00:52:10,93924,5,1,15,defensive shot,0.0,0,2.0,7,0.9243902439024392,-0.3717708333333333,,,8,110.8,703.23,5,92.3,242.66,3,13,1078,27
6,12,00:52:11,93957,5,1,16,lob,0.0,1,1.0,5,0.9853658536585368,1.4353125000000002,,,7,210.7,376.42,8,159.0,706.87,3,13,1078,27
6,13,00:52:13,93997,5,1,15,smash,1.0,0,2.0,6,1.409756097560976,-1.1915625,,,8,205.0,745.23,8,167.9,312.44,3,13,1078,27
6,14,00:52:13,94016,5,1,16,defensive shot,0.0,1,2.0,1,1.3317073170731706,0.349270833333333,,,8,213.6,290.1,8,211.7,740.37,3,13,1078,27
6,15,00:52:14,94047,5,1,15,net shot,0.0,1,2.0,2,1.4073170731707314,-0.2528645833333334,,,1,257.2,568.0,8,228.1,294.91,3,13,1078,27
6,16,00:52:15,94075,5,1,16,lob,0.0,1,1.0,9,-0.1804878048780489,1.5843750000000003,,,2,257.0,418.7,8,219.8,603.32,3,13,1078,27
6,17,00:52:18,94148,5,1,15,drop,0.0,0,2.0,6,1.101219512195122,-0.7349479166666667,,,9,146.4,782.55,8,141.3,273.22,3,13,1078,27
6,18,00:52:18,94162,5,1,16,net shot,0.0,1,2.0,2,-0.9317073170731708,0.3284374999999997,,,8,228.4,316.71,8,157.9,715.83,3,13,1078,27
6,19,00:52:19,94192,5,1,15,lob,0.0,0,2.0,4,1.2597560975609758,-1.5661979166666669,,,7,121.4,572.12,8,177.0,319.53,3,13,1078,27
6,20,00:52:21,94236,5,1,16,drop,0.0,1,2.0,1,1.2524390243902437,0.29484375,,,9,245.5,200.67,8,207.2,618.68,3,13,1078,27
6,21,00:52:22,94264,5,1,15,net shot,0.0,1,2.0,2,1.1341463414634143,-0.2197916666666666,,,7,242.5,576.24,8,201.1,257.34,3,13,1078,27
6,22,00:52:23,94291,5,1,16,lob,0.0,1,1.0,9,0.8402439024390245,1.552447916666667,,,7,232.8,447.24,8,210.3,603.37,3,13,1078,27
6,23,00:52:25,94354,5,1,15,drop,0.0,0,2.0,5,-0.926829268292683,-0.8144791666666666,,,9,227.0,768.6,8,173.8,309.98,3,13,1078,27
6,24,00:52:25,94370,5,1,16,lob,0.0,0,1.0,8,-0.5390243902439023,1.3684895833333333,,,8,119.4,308.03,8,213.5,741.57,3,13,1078,27
6,25,00:52:26,94406,5,1,15,drop,0.0,0,2.0,6,1.3682926829268292,-0.8102604166666666,,,9,136.0,758.59,8,129.1,307.95,3,13,1078,27
6,26,00:52:27,94429,5,1,16,net shot,0.0,1,2.0,1,1.2865853658536586,0.2670833333333332,,,6,258.7,311.67,8,173.2,701.61,3,13,1078,27
6,27,00:52:28,94455,5,1,15,push/rush,0.0,1,2.0,4,1.2219512195121949,-1.5963020833333337,,,1,262.2,559.7,8,193.0,280.32,3,13,1078,27
7,1,00:53:04,95522,6,1,15,short service,0.0,0,2.0,8,0.6097560975609756,-0.6005208333333334,,,8,158.6,673.61,8,223.9,292.49,3,13,1079,16
7,2,00:53:04,95549,6,1,16,push/rush,0.0,1,1.0,5,0.9536585365853656,1.2400520833333335,,,7,177.9,370.06,8,158.1,666.72,3,13,1079,16
7,3,00:53:05,95577,6,1,15,smash,1.0,0,2.0,6,1.4536585365853658,-0.9508333333333332,,,8,196.7,709.25,8,179.6,326.61,3,13,1079,16
7,4,00:53:06,95600,6,1,16,defensive shot,0.0,1,2.0,1,1.1987804878048782,0.3132812499999999,,,8,250.9,306.91,8,191.5,693.64,3,13,1079,16
7,5,00:53:07,95625,6,1,15,lob,0.0,1,1.0,4,1.315853658536585,-1.5064062500000002,,,7,244.5,585.88,8,220.1,292.52,3,13,1079,16
7,6,00:53:08,95668,6,1,16,smash,1.0,0,2.0,5,1.139024390243902,1.0370833333333334,,,9,227.0,200.84,8,185.6,653.93,3,13,1079,16
7,7,00:53:09,95682,6,1,15,defensive shot,0.0,1,2.0,1,-1.329268292682927,-0.2547916666666667,,,8,189.6,662.37,8,246.9,219.87,3,13,1079,16
7,8,00:53:10,95716,6,1,16,lob,0.0,0,1.0,4,-1.1121951219512196,1.5742708333333333,,,1,93.1,377.35,8,164.2,673.58,3,13,1079,16
7,9,00:53:12,95769,6,1,15,clear,0.0,0,2.0,4,1.2963414634146342,-1.5212500000000002,,,4,75.4,801.48,8,126.9,307.97,3,13,1079,16
7,10,00:53:13,95802,6,1,16,clear,0.0,1,1.0,8,0.7268292682926829,1.3915104166666663,,,6,254.5,217.08,8,177.5,697.66,3,13,1079,16
7,11,00:53:14,95842,6,1,15,smash,0.0,0,2.0,8,-0.3878048780487806,-0.8039062500000002,,,8,225.2,745.13,8,171.6,272.95,3,13,1079,16
7,12,00:53:15,95855,6,1,16,defensive shot,0.0,0,2.0,7,0.2646341463414632,0.4236979166666668,,,8,152.2,262.93,9,216.2,777.75,3,13,1079,16
7,13,00:53:16,95887,6,1,15,net shot,0.0,1,2.0,7,-0.8195121951219513,-0.2672395833333333,,,8,161.8,629.41,8,161.3,297.94,3,13,1079,16
7,14,00:53:17,95912,6,1,16,lob,0.0,0,1.0,6,-1.202439024390244,1.495677083333333,,,7,127.4,390.14,8,160.2,642.6,3,13,1079,16
7,15,00:53:18,95958,6,1,15,drop,0.0,0,2.0,6,1.2146341463414636,-0.5554687499999998,,,4,103.4,769.17,8,137.7,331.65,3,13,1079,16
7,16,00:53:19,95984,6,1,16,net shot,0.0,1,2.0,7,-0.4548780487804879,-0.1722916666666666,,,8,245.2,344.68,8,114.2,722.36,3,13,1079,16
8,1,00:53:46,96809,7,1,15,short service,0.0,0,2.0,7,-0.626829268292683,-0.4453645833333333,,,8,185.8,672.09,8,124.9,278.4,3,13,1080,6
8,2,00:53:48,96840,7,1,16,lob,0.0,1,1.0,4,-1.2695121951219512,1.6160416666666666,,,7,110.9,372.8,8,159.5,651.23,3,13,1080,6
8,3,00:53:49,96879,7,1,15,drop,0.0,0,2.0,8,0.0878048780487803,-0.6946875,,,4,98.6,779.4,8,134.2,319.89,3,13,1080,6
8,4,00:53:50,96903,7,1,16,net shot,0.0,1,2.0,7,0.8402439024390245,0.2217187499999999,,,8,164.2,329.09,8,137.3,705.69,3,13,1080,6
8,5,00:53:51,96933,7,1,15,lob,0.0,1,1.0,9,-0.8268292682926829,-1.4828125,,,7,231.0,585.96,8,181.6,342.9,3,13,1080,6
8,6,00:53:52,96986,7,1,16,smash,0.0,0,2.0,10,1.6817073170731704,1.0213020833333335,,,3,97.1,190.89,8,152.9,652.69,3,13,1080,6
9,1,00:54:26,97995,8,1,15,short service,0.0,0,2.0,7,0.1207317073170732,-0.40265625,,,8,157.6,659.74,8,228.4,287.5,3,13,1081,11
9,2,00:54:27,98019,8,1,16,net shot,0.0,0,2.0,7,0.3634146341463416,0.2230729166666666,,,8,200.4,354.18,8,166.0,624.93,3,13,1081,11
9,3,00:54:28,98045,8,1,15,net shot,0.0,1,2.0,7,-0.0585365853658537,-0.2266666666666665,,,7,191.0,561.81,8,178.5,338.3,3,13,1081,11
9,4,00:54:29,98072,8,1,16,lob,0.0,1,1.0,9,-0.6463414634146342,1.5433333333333337,,,7,144.7,415.41,7,184.3,570.09,3,13,1081,11
9,5,00:54:30,98125,8,1,15,drive,0.0,0,2.0,8,-0.5829268292682926,-0.86625,,,9,137.8,797.98,8,142.6,310.25,3,13,1081,11
9,6,00:54:31,98137,8,1,16,defensive shot,0.0,0,2.0,8,0.6804878048780489,0.7257291666666669,,,8,140.1,295.67,9,145.7,784.78,3,13,1081,11
9,7,00:54:32,98163,8,1,15,drive,0.0,1,2.0,8,-0.2670731707317074,-0.91859375,,,8,187.7,648.21,8,156.9,295.52,3,13,1081,11
9,8,00:54:32,98181,8,1,16,lob,0.0,0,1.0,5,1.007317073170732,1.4912500000000002,,,8,159.4,322.05,8,162.4,696.42,3,13,1081,11
9,9,00:54:33,98215,8,1,15,clear,1.0,0,1.0,3,-0.975609756097561,-1.4821875000000002,,,8,229.4,743.91,8,164.1,307.65,3,13,1081,11
9,10,00:54:34,98248,8,1,16,clear,0.0,0,1.0,9,-0.8158536585365854,1.5315624999999995,,,8,125.0,229.08,8,187.8,725.74,3,13,1081,11
9,11,00:54:36,98287,8,1,15,smash,0.0,0,2.0,10,1.601219512195122,-0.8236458333333333,,,9,118.4,772.53,8,144.7,280.74,3,13,1081,11
10,1,00:55:00,99002,9,1,15,short service,0.0,0,2.0,7,-0.4987804878048781,-0.4800520833333334,,,8,187.9,665.17,8,124.4,295.81,3,13,1082,10
10,2,00:55:01,99032,9,1,16,lob,0.0,1,1.0,4,-1.221951219512195,1.5504687500000005,,,8,120.2,359.34,8,156.1,642.63,3,13,1082,10
10,3,00:55:02,99071,9,1,15,drive,0.0,0,2.0,5,-1.0560975609756096,-0.9028125,,,4,93.0,782.79,8,125.8,322.34,3,13,1082,10
10,4,00:55:02,99089,9,1,16,defensive shot,0.0,0,1.0,4,-1.10609756097561,1.5381770833333337,,,8,117.4,312.86,8,128.6,732.23,3,13,1082,10
10,5,00:55:04,99130,9,1,15,drop,0.0,0,2.0,8,-0.7073170731707317,-0.7903125000000001,,,4,94.1,778.3,8,133.5,293.27,3,13,1082,10
10,6,00:55:05,99156,9,1,16,lob,0.0,0,1.0,4,-1.2146341463414634,1.6041145833333337,,,8,135.7,293.25,8,142.9,693.89,3,13,1082,10
10,7,00:55:06,99194,9,1,15,drop,0.0,0,2.0,2,1.103658536585366,-0.4511979166666666,,,4,97.3,786.11,8,128.2,295.77,3,13,1082,10
10,8,00:55:07,99222,9,1,16,push/rush,0.0,1,2.0,3,1.4463414634146343,1.533125,,,8,235.2,344.76,8,157.1,685.83,3,13,1082,10
10,9,00:55:08,99254,9,1,15,clear,0.0,1,1.0,6,1.173170731707317,-1.3595833333333331,,,3,260.7,760.35,8,191.8,331.21,3,13,1082,10
10,10,00:55:09,99285,9,1,16,clear,1.0,0,2.0,10,1.0731707317073171,1.8206770833333337,,,8,235.7,241.36,8,199.5,709.24,3,13,1082,10
11,1,00:56:07,101011,10,1,15,short service,0.0,0,2.0,7,0.5012195121951218,-0.5065104166666666,,,8,155.7,642.63,8,220.6,275.05,3,13,1083,10
11,2,00:56:07,101027,10,1,16,push/rush,0.0,1,1.0,8,0.7914634146341464,1.165260416666667,,,8,196.5,365.46,8,168.6,656.86,3,13,1083,10
11,3,00:56:08,101049,10,1,15,smash,1.0,0,2.0,8,0.1853658536585364,-0.9461458333333336,,,8,198.5,684.26,8,183.1,363.33,3,13,1083,10
11,4,00:56:08,101062,10,1,16,defensive shot,0.0,1,2.0,7,-0.7304878048780489,0.3820312500000001,,,8,156.5,300.43,8,203.6,729.39,3,13,1083,10
11,5,00:56:09,101094,10,1,15,push/rush,0.0,0,2.0,3,-1.1170731707317072,-1.5865625,,,8,125.9,606.97,8,162.5,310.08,3,13,1083,10
11,6,00:56:10,101128,10,1,16,drop,0.0,0,2.0,1,1.0292682926829266,0.5599999999999999,,,9,107.0,176.6,8,131.1,666.87,3,13,1083,10
11,7,00:56:11,101152,10,1,15,push/rush,0.0,1,1.0,4,1.0829268292682928,-1.3735937500000002,,,8,226.5,606.37,8,148.2,260.39,3,13,1083,10
11,8,00:56:12,101172,10,1,16,defensive shot,0.0,1,2.0,1,1.124390243902439,0.3226562500000002,,,8,200.3,270.16,8,210.5,635.03,3,13,1083,10
11,9,00:56:13,101198,10,1,15,push/rush,0.0,1,1.0,3,-0.9182926829268292,-1.4090104166666666,,,7,238.5,592.26,8,201.8,280.24,3,13,1083,10
11,10,00:56:14,101228,10,1,16,clear,0.0,0,2.0,10,-1.3475609756097562,1.83578125,,,8,126.6,242.35,8,175.7,633.76,3,13,1083,10
12,1,00:56:35,101864,11,1,15,short service,0.0,0,2.0,8,-0.5219512195121953,-0.64421875,,,8,186.6,666.56,8,119.0,283.47,3,13,1084,6
12,2,00:56:36,101892,11,1,16,lob,0.0,1,1.0,5,1.1231707317073174,1.4848437500000002,,,7,107.6,368.4,8,162.6,672.22,3,13,1084,6
12,3,00:56:37,101933,11,1,15,smash,1.0,0,2.0,6,1.3597560975609757,-0.9505208333333334,,,8,212.1,748.78,8,162.9,295.47,3,13,1084,6
12,4,00:56:38,101951,11,1,16,defensive shot,0.0,1,2.0,2,-0.924390243902439,0.4620833333333334,,,8,226.0,292.47,9,223.1,757.01,3,13,1084,6
12,5,00:56:39,101980,11,1,15,lob,0.0,0,1.0,5,-1.3207317073170732,-1.2784895833333334,,,7,135.6,588.14,8,194.9,300.1,3,13,1084,6
12,6,00:56:40,102012,11,1,16,smash,0.0,0,2.0,10,1.6646341463414631,1.1144270833333334,,,5,103.0,218.48,8,143.9,657.0,3,13,1084,6
13,1,00:57:49,104090,11,2,15,short service,0.0,0,2.0,7,-0.298780487804878,0.5295312499999998,,,8,198.9,290.23,8,126.0,691.33,3,13,1085,12
13,2,00:57:50,104115,11,2,16,push/rush,0.0,1,1.0,5,-0.897560975609756,-1.3513020833333331,,,8,179.2,605.11,8,188.1,326.54,3,13,1085,12
13,3,00:57:51,104140,11,2,15,smash,1.0,0,2.0,6,-1.0670731707317074,0.9838541666666666,,,8,155.5,265.46,8,174.4,636.7,3,13,1085,12
13,4,00:57:51,104158,11,2,16,defensive shot,0.0,1,2.0,1,-1.39390243902439,-0.4770312499999998,,,8,168.2,661.08,8,116.4,255.51,3,13,1085,12
13,5,00:57:52,104184,11,2,15,net shot,0.0,1,2.0,2,-1.1695121951219514,0.2462499999999998,,,5,91.0,348.23,8,146.1,677.78,3,13,1085,12
13,6,00:57:53,104210,11,2,16,push/rush,0.0,1,1.0,3,-1.3365853658536584,-1.3783333333333332,,,2,98.4,586.77,8,124.3,293.35,3,13,1085,12
13,7,00:57:54,104237,11,2,15,clear,1.0,0,1.0,5,1.1670731707317072,1.2996354166666666,,,8,138.4,244.88,8,146.9,641.23,3,13,1085,12
13,8,00:57:55,104269,11,2,16,smash,0.0,0,2.0,6,1.4219512195121955,-1.0294270833333332,,,8,223.2,730.53,8,162.5,236.74,3,13,1085,12
13,9,00:57:56,104287,11,2,15,defensive shot,0.0,0,2.0,2,-0.945121951219512,0.3556770833333331,,,6,252.6,304.47,3,263.9,762.66,3,13,1085,12
13,10,00:57:57,104316,11,2,16,net shot,0.0,1,2.0,1,-1.0121951219512195,-0.0769791666666665,,,7,126.6,592.94,8,198.9,319.35,3,13,1085,12
13,11,00:57:58,104350,11,2,15,net shot,0.0,1,1.0,7,0.5341463414634148,0.1561979166666667,,,1,98.5,419.9,7,149.6,586.46,3,13,1085,12
13,12,00:57:59,104370,11,2,16,push/rush,0.0,0,2.0,8,0.0926829268292682,-0.5399479166666667,,,7,195.8,543.25,7,127.5,392.29,3,13,1085,12
14,1,00:58:16,104902,12,2,16,long service,0.0,0,1.0,9,-0.6292682926829267,-1.5133333333333334,,,8,199.6,655.27,8,127.9,250.21,3,13,1086,6
14,2,00:58:18,104943,12,2,15,smash,0.0,0,2.0,6,-1.3682926829268294,0.96234375,,,8,131.2,204.51,8,193.1,672.06,3,13,1086,6
14,3,00:58:18,104962,12,2,16,defensive shot,0.0,1,2.0,1,-1.2121951219512197,-0.2444270833333333,,,8,119.6,664.15,8,144.5,239.55,3,13,1086,6
14,4,00:58:19,104992,12,2,15,push/rush,0.0,1,2.0,6,-1.0499999999999998,1.5015104166666664,,,1,93.6,386.08,8,130.9,659.89,3,13,1086,6
14,5,00:58:20,105024,12,2,16,clear,0.0,1,1.0,3,-1.1353658536585365,-1.45203125,,,8,118.4,751.61,8,132.3,327.01,3,13,1086,6
14,6,00:58:22,105062,12,2,15,smash,0.0,0,2.0,8,-0.8085365853658536,1.2573437499999998,,,8,111.7,207.46,8,175.9,715.74,3,13,1086,6
16,1,00:59:09,106488,14,2,15,short service,0.0,0,2.0,7,-0.1926829268292684,0.4426041666666667,,,8,195.4,304.96,8,125.9,669.66,3,13,1088,6
16,2,00:59:10,106505,14,2,16,lob,0.0,1,1.0,3,-1.1890243902439024,-1.37890625,,,8,171.9,598.94,8,183.7,349.76,3,13,1088,6
16,3,00:59:11,106536,14,2,15,smash,1.0,0,2.0,6,-1.154878048780488,0.99875,,,8,145.9,252.65,8,169.9,666.66,3,13,1088,6
16,4,00:59:11,106552,14,2,16,defensive shot,0.0,1,1.0,9,0.8036585365853659,-1.3869270833333331,,,8,167.5,687.11,8,130.8,252.79,3,13,1088,6
16,5,00:59:12,106584,14,2,15,smash,0.0,0,2.0,5,1.4804878048780483,0.9851562499999998,,,8,226.9,251.92,8,192.5,681.6,3,13,1088,6
16,6,00:59:13,106601,14,2,16,defensive shot,0.0,0,2.0,1,1.3682926829268292,0.1441666666666667,,,8,244.6,686.7,8,224.7,251.94,3,13,1088,6
18,1,00:59:50,107715,15,3,16,long service,0.0,0,1.0,4,0.9439024390243904,-1.56484375,,,8,167.8,656.86,8,242.6,238.66,3,13,1090,19
18,2,00:59:51,107759,15,3,15,smash,0.0,0,2.0,6,-1.053658536585366,0.8864062500000003,,,4,253.3,195.02,8,200.7,692.26,3,13,1090,19
18,3,00:59:52,107778,15,3,16,defensive shot,0.0,1,2.0,1,-1.2060975609756095,-0.2877083333333334,,,8,133.8,649.95,8,231.6,217.29,3,13,1090,19
18,4,00:59:53,107809,15,3,15,push/rush,0.0,1,1.0,4,-1.0134146341463417,1.5258854166666669,,,1,102.7,383.83,8,134.7,651.37,3,13,1090,19
18,5,00:59:54,107841,15,3,16,clear,1.0,0,1.0,4,1.3182926829268296,-1.4767708333333331,,,8,138.6,734.63,8,141.4,329.28,3,13,1090,19
18,6,00:59:56,107882,15,3,15,drop,0.0,0,2.0,5,1.3878048780487806,0.7796354166666669,,,6,257.2,208.85,8,186.6,701.54,3,13,1090,19
18,7,00:59:56,107906,15,3,16,lob,0.0,0,1.0,9,-0.7914634146341464,-1.40953125,,,5,257.0,659.19,8,214.8,267.49,3,13,1090,19
18,8,00:59:58,107940,15,3,15,smash,1.0,0,2.0,6,-1.2646341463414634,0.9546874999999998,,,8,142.1,231.6,8,204.4,689.59,3,13,1090,19
18,9,00:59:58,107960,15,3,16,defensive shot,0.0,1,2.0,1,-1.3390243902439023,-0.3091145833333334,,,6,95.7,673.95,8,132.7,239.66,3,13,1090,19
18,10,00:59:59,107989,15,3,15,net shot,0.0,1,2.0,2,-1.1634146341463416,0.1802604166666667,,,1,85.7,413.78,8,122.2,686.01,3,13,1090,19
18,11,01:00:00,108018,15,3,16,lob,0.0,1,1.0,4,1.0048780487804876,-1.47546875,,,2,95.4,559.09,7,114.4,370.56,3,13,1090,19
18,12,01:00:02,108075,15,3,15,smash,0.0,0,2.0,5,1.1207317073170728,1.0515625,,,9,242.6,200.69,8,194.7,672.05,3,13,1090,19
18,13,01:00:03,108091,15,3,16,defensive shot,0.0,0,2.0,8,-0.6597560975609755,-0.6798958333333335,,,8,223.5,682.79,8,249.6,222.55,3,13,1090,19
18,14,01:00:03,108118,15,3,15,push/rush,0.0,1,1.0,6,-0.8878048780487805,1.1131770833333334,,,8,139.9,336.3,8,198.5,681.57,3,13,1090,19
18,15,01:00:04,108134,15,3,16,smash,1.0,0,2.0,5,-1.1768292682926829,-1.0064062500000002,,,8,165.1,684.44,8,147.5,343.18,3,13,1090,19
18,16,01:00:04,108146,15,3,15,defensive shot,0.0,1,2.0,2,-0.9939024390243902,0.3647916666666664,,,8,168.4,302.76,8,143.5,688.57,3,13,1090,19
18,17,01:00:05,108172,15,3,16,lob,0.0,1,1.0,4,1.1097560975609757,-1.4611458333333331,,,7,112.1,589.87,8,149.3,324.5,3,13,1090,19
18,18,01:00:07,108214,15,3,15,drop,0.0,0,2.0,2,-0.9743902439024392,0.4622395833333333,,,9,238.8,181.04,8,187.5,660.98,3,13,1090,19
18,19,01:00:08,108242,15,3,16,net shot,0.0,1,2.0,7,0.7768292682926828,0.0877604166666667,,,8,117.5,620.71,8,205.8,246.89,3,13,1090,19
19,1,01:00:30,108902,16,3,15,short service,0.0,0,2.0,7,-0.2963414634146343,0.4516145833333335,,,8,195.5,295.19,8,126.6,675.16,3,13,1091,29
19,2,01:00:30,108916,16,3,16,push/rush,0.0,1,1.0,4,1.246341463414634,-1.4764583333333334,,,7,176.2,592.64,8,182.9,307.49,3,13,1091,29
19,3,01:00:31,108950,16,3,15,drop,0.0,0,1.0,1,1.0609756097560976,0.5001041666666666,,,8,236.1,217.25,8,199.3,681.56,3,13,1091,29
19,4,01:00:32,108975,16,3,16,drive,0.0,0,1.0,8,0.4707317073170731,-1.0390625,,,8,239.0,613.95,8,215.8,230.92,3,13,1091,29
19,5,01:00:32,108988,16,3,15,drive,0.0,0,2.0,7,-0.4695121951219512,0.5639583333333332,,,8,203.6,272.67,8,228.0,639.32,3,13,1091,29
19,6,01:00:33,109004,16,3,16,drive,0.0,1,1.0,5,-1.1353658536585365,-0.9934375,,,8,159.5,648.37,8,153.7,336.19,3,13,1091,29
19,7,01:00:34,109023,16,3,15,drive,1.0,0,1.0,8,-0.1060975609756096,0.7357291666666667,,,8,132.7,280.85,8,151.6,689.86,3,13,1091,29
19,8,01:00:34,109045,16,3,16,drive,0.0,1,1.0,8,-0.7902439024390243,-1.1011979166666668,,,8,177.2,677.61,8,140.9,307.85,3,13,1091,29
19,9,01:00:35,109059,16,3,15,defensive shot,0.0,1,2.0,2,-1.1890243902439024,0.4802083333333335,,,8,174.3,292.91,8,182.7,653.95,3,13,1091,29
19,10,01:00:36,109088,16,3,16,lob,0.0,1,1.0,3,-1.1219512195121952,-1.511302083333333,,,6,92.2,623.86,8,143.2,312.65,3,13,1091,29
19,11,01:00:37,109128,16,3,15,smash,1.0,0,2.0,6,-1.2134146341463414,1.1068749999999998,,,8,122.0,223.73,8,162.5,666.7,3,13,1091,29
19,12,01:00:38,109146,16,3,16,defensive shot,0.0,1,2.0,5,-1.15,-0.6903125000000001,,,8,165.1,687.12,8,119.6,237.13,3,13,1091,29
19,13,01:00:39,109170,16,3,15,net shot,0.0,1,2.0,2,-1.147560975609756,0.3381249999999998,,,8,113.1,350.34,8,151.1,666.76,3,13,1091,29
19,14,01:00:39,109199,16,3,16,lob,0.0,1,1.0,4,1.0963414634146338,-1.5204166666666663,,,2,96.3,573.91,8,144.2,338.59,3,13,1091,29
19,15,01:00:41,109240,16,3,15,drive,0.0,0,2.0,5,1.1768292682926829,1.0225000000000002,,,9,237.1,192.37,8,186.1,641.01,3,13,1091,29
19,16,01:00:41,109257,16,3,16,defensive shot,0.0,0,2.0,1,-1.1134146341463411,-0.4437499999999999,,,8,235.4,698.67,8,219.6,214.68,3,13,1091,29
